trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
918,False,"{'a': 0.5, 'e': 0.5726873915725558}",30,16,-66.32000236542497,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 1}",1
919,False,"{'a': 0.5, 'e': 0.5718279542513206}",25,0,-95.57684535079912,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
920,False,"{'a': 0.5, 'e': 0.5709678888892135}",25,6,-29.32419195163166,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
921,False,"{'a': 0.5, 'e': 0.5701071964308475}",20,0,-49.83323968716725,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
922,False,"{'a': 0.5, 'e': 0.5692458778215247}",25,0,-44.252420561315205,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
923,False,"{'a': 0.5, 'e': 0.5683839340072343}",25,13,11.870479916623697,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.567521365934653}",30,17,-26.123370608109564,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.5666581745511423}",20,0,-37.69397806174099,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
926,False,"{'a': 0.5, 'e': 0.5657943608047488}",20,11,1.4275162308474934,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.5649299256442026}",25,1,-101.4109067560356,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 1}",1
928,False,"{'a': 0.5, 'e': 0.5640648700189161}",20,0,-13.162807631386519,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
929,False,"{'a': 0.5, 'e': 0.5631991948789834}",20,0,-116.72234355038451,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",1
930,False,"{'a': 0.5, 'e': 0.5623329011751788}",25,0,-134.3861415301766,"{0: 15, 1: 4, 2: 2, 3: 2, 4: 2}",0
931,False,"{'a': 0.5, 'e': 0.5614659898589559}",20,0,-19.67431192913711,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
932,False,"{'a': 0.5, 'e': 0.5605984618824469}",25,13,-66.72818071817477,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
933,False,"{'a': 0.5, 'e': 0.5597303181984613}",20,0,-90.8780256105042,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
934,False,"{'a': 0.5, 'e': 0.5588615597604845}",30,8,-67.27788973876261,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
935,False,"{'a': 0.5, 'e': 0.5579921875226773}",25,0,-94.19075375343337,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
936,False,"{'a': 0.5, 'e': 0.5571222024398748}",25,11,-5.465415767449503,"{0: 10, 1: 3, 2: 1, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.5562516054675847}",20,0,-56.53635985853919,"{0: 11, 1: 6, 2: 2, 3: 1, 4: 0}",0
938,False,"{'a': 0.5, 'e': 0.5553803975619873}",35,3,20.98964458856429,"{0: 29, 1: 2, 2: 1, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.5545085796799336}",25,14,9.101328675964547,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.5, 'e': 0.5536361527789446}",30,11,-87.13563081132234,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 2}",1
941,False,"{'a': 0.5, 'e': 0.55276311781721}",25,0,-15.19363522664239,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
942,False,"{'a': 0.5, 'e': 0.5518894757535877}",30,4,-34.16521230279599,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 0}",1
943,False,"{'a': 0.5, 'e': 0.551015227547602}",25,11,-12.953896178044367,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
944,False,"{'a': 0.5, 'e': 0.5501403741594432}",30,7,-21.73616520914144,"{0: 16, 1: 4, 2: 3, 3: 0, 4: 0}",1
945,False,"{'a': 0.5, 'e': 0.5492649165499663}",25,0,-5.420258695536408,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
946,False,"{'a': 0.5, 'e': 0.5483888556806896}",25,3,17.50154923972411,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.5, 'e': 0.5475121925137945}",25,0,-24.68108024769139,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
948,False,"{'a': 0.5, 'e': 0.5466349280121231}",25,14,2.697748970433618,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.5, 'e': 0.5457570631391788}",25,16,4.624549563211435,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
950,False,"{'a': 0.5, 'e': 0.5448785988591238}",20,0,-4.161694487113005,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
951,False,"{'a': 0.5, 'e': 0.543999536136779}",20,10,14.71745099620918,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.5, 'e': 0.5431198759376223}",30,0,-45.96454085106034,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
953,False,"{'a': 0.5, 'e': 0.542239619227788}",20,0,-26.38981936861551,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
954,False,"{'a': 0.5, 'e': 0.5413587669740655}",25,11,17.66429011895393,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.5, 'e': 0.5404773201438982}",20,6,-74.967517522878,"{0: 7, 1: 1, 2: 4, 3: 2, 4: 0}",1
956,False,"{'a': 0.5, 'e': 0.5395952797053825}",20,0,-64.12961363482242,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
957,False,"{'a': 0.5, 'e': 0.5387126466272671}",20,8,-99.07762089728644,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 2}",1
958,False,"{'a': 0.5, 'e': 0.5378294218789512}",20,15,1.5738133646284778,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.5, 'e': 0.5369456064304838}",25,8,1.5651250372040217,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
960,False,"{'a': 0.5, 'e': 0.5360612012525633}",20,0,-44.02489648706557,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
961,False,"{'a': 0.5, 'e': 0.535176207316535}",25,0,-80.0568293198498,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
962,False,"{'a': 0.5, 'e': 0.5342906255943913}",20,8,-11.78454558784345,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
963,False,"{'a': 0.5, 'e': 0.53340445705877}",20,0,20.639320769218685,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
964,False,"{'a': 0.5, 'e': 0.5325177026829536}",35,0,-49.32260966515617,"{0: 25, 1: 3, 2: 7, 3: 0, 4: 0}",0
965,False,"{'a': 0.5, 'e': 0.5316303634408679}",20,0,-161.15709969479144,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
966,False,"{'a': 0.5, 'e': 0.5307424403070808}",25,12,-33.967166503170574,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
967,False,"{'a': 0.5, 'e': 0.5298539342568018}",20,2,-14.517033801038929,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
968,False,"{'a': 0.5, 'e': 0.5289648462658808}",20,3,-27.073799235592002,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 0}",1
969,False,"{'a': 0.5, 'e': 0.5280751773108066}",25,0,-119.38661704155328,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
970,False,"{'a': 0.5, 'e': 0.5271849283687056}",25,12,2.6503580369901787,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
971,False,"{'a': 0.5, 'e': 0.5262941004173423}",25,5,-2.9660723246871425,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
972,False,"{'a': 0.5, 'e': 0.5254026944351161}",30,0,-45.601819186050264,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",0
973,False,"{'a': 0.5, 'e': 0.5245107114010619}",30,7,-4.495346294121566,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 0}",1
974,False,"{'a': 0.5, 'e': 0.5236181522948479}",25,6,-47.33673972891846,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 1}",1
975,False,"{'a': 0.5, 'e': 0.5227250180967755}",20,9,-5.888544568090403,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
976,False,"{'a': 0.5, 'e': 0.5218313097877775}",20,0,-54.60822967447504,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
977,False,"{'a': 0.5, 'e': 0.5209370283494168}",20,11,-6.555176866457822,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
978,False,"{'a': 0.5, 'e': 0.5200421747638866}",25,0,22.269405923895505,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
979,False,"{'a': 0.5, 'e': 0.5191467500140081}",25,18,8.325408855813599,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.5, 'e': 0.5182507550832296}",25,0,-8.774595802547106,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
981,False,"{'a': 0.5, 'e': 0.5173541909556257}",25,0,-79.24228723022318,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
982,False,"{'a': 0.5, 'e': 0.5164570586158966}",20,3,-27.569182225870772,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
983,False,"{'a': 0.5, 'e': 0.5155593590493662}",20,0,3.4769848305457507,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
984,False,"{'a': 0.5, 'e': 0.5146610932419812}",25,18,17.00978762223121,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.5, 'e': 0.5137622621803106}",20,0,-112.31289158612753,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
986,False,"{'a': 0.5, 'e': 0.5128628668515443}",20,0,-25.200600066005663,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
987,False,"{'a': 0.5, 'e': 0.5119629082434912}",25,2,-21.587919862934523,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 0}",1
988,False,"{'a': 0.5, 'e': 0.5110623873445794}",20,12,-37.48834676894442,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
989,False,"{'a': 0.5, 'e': 0.510161305143855}",20,0,-37.40370755906243,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
990,False,"{'a': 0.5, 'e': 0.5092596626309798}",20,0,-103.29699532574486,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
991,False,"{'a': 0.5, 'e': 0.5083574607962312}",20,8,-4.037372837851514,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
992,False,"{'a': 0.5, 'e': 0.507454700630501}",30,0,-38.015988195044656,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 1}",0
993,False,"{'a': 0.5, 'e': 0.5065513831252945}",30,20,18.777235302587915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.5, 'e': 0.5056475092727285}",30,5,-53.21663368477849,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",1
995,False,"{'a': 0.5, 'e': 0.5047430800655311}",35,0,-44.765090567935594,"{0: 25, 1: 6, 2: 3, 3: 1, 4: 0}",0
996,False,"{'a': 0.5, 'e': 0.5038380964970409}",20,0,-20.14146738940937,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
997,False,"{'a': 0.5, 'e': 0.5029325595612046}",20,0,-53.7183282583837,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
998,False,"{'a': 0.5, 'e': 0.502026470252577}",25,0,-72.96230634011964,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
999,False,"{'a': 0.5, 'e': 0.5011198295663193}",20,4,-33.59826064727139,"{0: 12, 1: 3, 2: 0, 3: 0, 4: 1}",1
1000,False,"{'a': 0.5, 'e': 0.5002126384981987}",20,0,-46.297764051502384,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1001,False,"{'a': 0.5, 'e': 0.49930489804458683}",25,0,-139.5118770780751,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
1002,False,"{'a': 0.5, 'e': 0.4983966092024582}",35,23,-42.177101856159986,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1003,False,"{'a': 0.5, 'e': 0.49748777296939034}",25,0,-22.78994258282686,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1004,False,"{'a': 0.5, 'e': 0.49657839034356155}",20,10,-33.277745972467194,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
1005,False,"{'a': 0.5, 'e': 0.49566846232375017}",20,0,5.997981982562093,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1006,False,"{'a': 0.5, 'e': 0.4947579899093336}",25,16,6.444267475736944,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1007,False,"{'a': 0.5, 'e': 0.49384697410028766}",30,0,-12.523344591661253,"{0: 27, 1: 2, 2: 0, 3: 0, 4: 1}",0
1008,False,"{'a': 0.5, 'e': 0.4929354158971843}",20,12,-28.11150679585355,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1009,False,"{'a': 0.5, 'e': 0.4920233163011913}",25,0,-58.8903370183089,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
1010,False,"{'a': 0.5, 'e': 0.4911106763140715}",30,0,-84.54935402107955,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
1011,False,"{'a': 0.5, 'e': 0.4901974969381809}",20,0,-47.882780806305476,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
1012,False,"{'a': 0.5, 'e': 0.4892837791764678}",25,8,3.144598188051142,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1013,False,"{'a': 0.5, 'e': 0.48836952403247197}",30,3,-24.422813719297288,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 0}",1
1014,False,"{'a': 0.5, 'e': 0.4874547325103237}",30,0,-57.11142484562922,"{0: 20, 1: 6, 2: 3, 3: 1, 4: 0}",0
1015,False,"{'a': 0.5, 'e': 0.48653940561474185}",30,0,-15.438862300246564,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
1016,False,"{'a': 0.5, 'e': 0.4856235443510336}",20,0,2.5745795299452867,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1017,False,"{'a': 0.5, 'e': 0.4847071497250927}",35,8,-16.980627545696358,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 1}",1
1018,False,"{'a': 0.5, 'e': 0.48379022274339933}",25,0,-72.01446852411249,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
1019,False,"{'a': 0.5, 'e': 0.48287276441301785}",25,0,-29.1534239317961,"{0: 17, 1: 6, 2: 2, 3: 0, 4: 0}",0
1020,False,"{'a': 0.5, 'e': 0.481954775741596}",20,0,4.435672646641848,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1021,False,"{'a': 0.5, 'e': 0.4810362577373648}",35,5,-48.82428260646903,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",1
1022,False,"{'a': 0.5, 'e': 0.480117211409136}",20,9,-0.4811092951899467,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1023,False,"{'a': 0.5, 'e': 0.47919763776630164}",20,0,-21.558157919399726,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1024,False,"{'a': 0.5, 'e': 0.47827753781883287}",30,18,-33.106319148801205,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
1025,False,"{'a': 0.5, 'e': 0.4773569125772795}",20,0,5.7220839177309,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1026,False,"{'a': 0.5, 'e': 0.4764357630527677}",20,0,-85.47141831287827,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
1027,False,"{'a': 0.5, 'e': 0.4755140902569992}",25,0,-117.9119992917302,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
1028,False,"{'a': 0.5, 'e': 0.4745918952022513}",25,1,-46.00619137722446,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 1}",1
1029,False,"{'a': 0.5, 'e': 0.4736691789013743}",30,0,-44.09043007732046,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
1030,False,"{'a': 0.5, 'e': 0.472745942367791}",20,0,-83.4719369290608,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1031,False,"{'a': 0.5, 'e': 0.4718221866154956}",35,0,-55.051165205625516,"{0: 25, 1: 4, 2: 5, 3: 1, 4: 0}",0
1032,False,"{'a': 0.5, 'e': 0.4708979126590529}",25,0,-131.3091044646896,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
1033,False,"{'a': 0.5, 'e': 0.4699731215135965}",20,2,6.6421194579045295,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1034,False,"{'a': 0.5, 'e': 0.4690478141948279}",20,13,2.407205396688429,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1035,False,"{'a': 0.5, 'e': 0.46812199171901614}",25,14,10.181127135985413,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.5, 'e': 0.4671956551029954}",20,0,-70.66762632758198,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
1037,False,"{'a': 0.5, 'e': 0.4662688053641649}",20,12,5.833383021898504,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.5, 'e': 0.465341443520487}",25,0,-80.52100511685039,"{0: 18, 1: 5, 2: 0, 3: 0, 4: 2}",0
1039,False,"{'a': 0.5, 'e': 0.4644135705904873}",20,0,-30.47420735093342,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
1040,False,"{'a': 0.5, 'e': 0.46348518759325213}",30,1,-15.437181992285511,"{0: 23, 1: 3, 2: 3, 3: 0, 4: 0}",1
1041,False,"{'a': 0.5, 'e': 0.46255629554842803}",20,0,-57.460625086259796,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1042,False,"{'a': 0.5, 'e': 0.46162689547622054}",20,0,4.863911094719521,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1043,False,"{'a': 0.5, 'e': 0.4606969883973939}",25,0,-69.0960767864997,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
1044,False,"{'a': 0.5, 'e': 0.4597665753332685}",20,4,-51.65566414602761,"{0: 10, 1: 4, 2: 1, 3: 0, 4: 1}",1
1045,False,"{'a': 0.5, 'e': 0.45883565730572023}",30,0,-28.16279882296924,"{0: 23, 1: 5, 2: 1, 3: 1, 4: 0}",0
1046,False,"{'a': 0.5, 'e': 0.4579042353371806}",25,6,0.5427831520042075,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1047,False,"{'a': 0.5, 'e': 0.4569723104506337}",20,0,-58.65181548422838,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
1048,False,"{'a': 0.5, 'e': 0.45603988366961623}",25,10,-8.756590077664459,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1049,False,"{'a': 0.5, 'e': 0.4551069560182161}",30,0,-97.62852788568816,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
1050,False,"{'a': 0.5, 'e': 0.4541735285210716}",20,3,-73.50311139043222,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 1}",1
1051,False,"{'a': 0.5, 'e': 0.4532396022033698}",20,11,8.32776985197648,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1052,False,"{'a': 0.5, 'e': 0.4523051780908452}",30,0,-63.54762558730166,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
1053,False,"{'a': 0.5, 'e': 0.45137025720977997}",25,14,-13.019872306387132,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1054,False,"{'a': 0.5, 'e': 0.4504348405870012}",20,7,-30.979639364623768,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
1055,False,"{'a': 0.5, 'e': 0.44949892924988044}",20,3,-75.54184410904388,"{0: 10, 1: 2, 2: 4, 3: 0, 4: 1}",1
1056,False,"{'a': 0.5, 'e': 0.44856252422633275}",25,3,-17.483192091768448,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 0}",1
1057,False,"{'a': 0.5, 'e': 0.44762562654481575}",25,0,-29.454661518139616,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
1058,False,"{'a': 0.5, 'e': 0.4466882372343276}",20,10,-91.92106697364162,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 2}",1
1059,False,"{'a': 0.5, 'e': 0.44575035732440643}",20,0,-96.21128216808383,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
1060,False,"{'a': 0.5, 'e': 0.4448119878451298}",25,0,-26.62455470541187,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
1061,False,"{'a': 0.5, 'e': 0.4438731298271124}",35,0,-41.085866192079976,"{0: 25, 1: 4, 2: 6, 3: 0, 4: 0}",0
1062,False,"{'a': 0.5, 'e': 0.44293378430150565}",25,4,-13.809408495103321,"{0: 17, 1: 2, 2: 1, 3: 1, 4: 0}",1
1063,False,"{'a': 0.5, 'e': 0.4419939522999962}",20,6,-35.638998412171944,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1064,False,"{'a': 0.5, 'e': 0.4410536348548056}",20,3,26.195278713106983,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1065,False,"{'a': 0.5, 'e': 0.4401128329986879}",30,0,-80.8281300868849,"{0: 25, 1: 1, 2: 1, 3: 1, 4: 2}",0
1066,False,"{'a': 0.5, 'e': 0.43917154776492956}",25,10,6.646369586023704,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.5, 'e': 0.43822978018734754}",20,9,14.96341909032331,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.5, 'e': 0.4372875313002893}",20,0,-36.19426661776819,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1069,False,"{'a': 0.5, 'e': 0.43634480213863025}",20,7,-3.2427233906287736,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1070,False,"{'a': 0.5, 'e': 0.43540159373777326}",25,3,-74.04515274402081,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 1}",1
1071,False,"{'a': 0.5, 'e': 0.43445790713364824}",25,0,-8.662001387686633,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1072,False,"{'a': 0.5, 'e': 0.4335137433627097}",25,0,-31.942838646213172,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
1073,False,"{'a': 0.5, 'e': 0.4325691034619363}",20,0,-54.01089820613075,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
1074,False,"{'a': 0.5, 'e': 0.4316239884688296}",20,0,-22.08029799037012,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1075,False,"{'a': 0.5, 'e': 0.4306783994214134}",25,13,12.019821769542316,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1076,False,"{'a': 0.5, 'e': 0.42973233735823174}",25,1,-36.07611321003666,"{0: 17, 1: 4, 2: 2, 3: 1, 4: 0}",1
1077,False,"{'a': 0.5, 'e': 0.42878580331834804}",30,17,-38.263488259340114,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1078,False,"{'a': 0.5, 'e': 0.4278387983413447}",20,0,-31.086621687231773,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
1079,False,"{'a': 0.5, 'e': 0.4268913234673208}",25,0,-16.30610648362485,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1080,False,"{'a': 0.5, 'e': 0.42594337973689167}",20,0,-7.095572886720651,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1081,False,"{'a': 0.5, 'e': 0.4249949681911874}",20,1,-27.646203428443517,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
1082,False,"{'a': 0.5, 'e': 0.42404608987185255}",20,16,7.336751141861448,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.5, 'e': 0.4230967458210436}",25,0,-25.118157708446265,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
1084,False,"{'a': 0.5, 'e': 0.4221469370814287}",30,6,-44.631147254817364,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 0}",1
1085,False,"{'a': 0.5, 'e': 0.42119666469618683}",25,0,-7.251333906425139,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1086,False,"{'a': 0.5, 'e': 0.42024592970900565}",30,12,-21.706869958291644,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
1087,False,"{'a': 0.5, 'e': 0.41929473316408117}",35,18,-0.6642348594175163,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
1088,False,"{'a': 0.5, 'e': 0.418343076106116}",20,0,-67.45070684265023,"{0: 10, 1: 7, 2: 1, 3: 2, 4: 0}",0
1089,False,"{'a': 0.5, 'e': 0.41739095958031924}",20,6,-41.1255989186189,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1090,False,"{'a': 0.5, 'e': 0.41643838463240396}",25,17,12.176905925220328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1091,False,"{'a': 0.5, 'e': 0.41548535230858696}",20,5,-60.36971590416399,"{0: 9, 1: 3, 2: 2, 3: 0, 4: 1}",1
1092,False,"{'a': 0.5, 'e': 0.4145318636555871}",30,7,-20.510328827225756,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 0}",1
1093,False,"{'a': 0.5, 'e': 0.4135779197206252}",25,3,-30.45015500423792,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 0}",1
1094,False,"{'a': 0.5, 'e': 0.41262352155142124}",20,0,12.180504940526166,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
1095,False,"{'a': 0.5, 'e': 0.4116686701961944}",30,0,-27.170256902433806,"{0: 21, 1: 5, 2: 4, 3: 0, 4: 0}",0
1096,False,"{'a': 0.5, 'e': 0.410713366703662}",20,0,3.951792445190109,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1097,False,"{'a': 0.5, 'e': 0.40975761212303735}",20,0,-18.543900203918263,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
1098,False,"{'a': 0.5, 'e': 0.4088014075040295}",20,13,3.1270953277125804,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1099,False,"{'a': 0.5, 'e': 0.4078447538968415}",20,9,-23.42983597197824,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
1100,False,"{'a': 0.5, 'e': 0.40688765235217006}",20,12,-7.873420225905372,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
